,97,94,91,88,85,82,79,76,73,70,67,64,61
97,1.0,0.9795704886649991,0.9668227173473782,0.912731644005966,0.8861403865477324,0.8938311746270622,0.9056328603236999,0.8887776441492801,0.8813938307347954,0.7902560930532816,0.5845073963413864,0.5955076524875881,0.5759578404842136
94,0.9795704886649991,1.0,0.9767621974196996,0.9260999695478882,0.8969374396870755,0.9020651847910509,0.9138240941296709,0.8962675334854913,0.8808169681566087,0.793412252442621,0.5656660806189283,0.5790052127629292,0.5570394088305979
91,0.9668227173473782,0.9767621974196996,1.0,0.9349811904117984,0.9028711321381787,0.9086079498162659,0.9189515107908655,0.9004011092489109,0.8855111104793665,0.796135527297559,0.5796054390004661,0.5943901687967204,0.5719678780854491
88,0.912731644005966,0.9260999695478882,0.9349811904117984,1.0,0.9381617471864316,0.9190868051219614,0.9158555033878372,0.8842694759173901,0.8476954178934046,0.7674816235728763,0.5222790936912761,0.5259020073534059,0.5045084497124429
85,0.8861403865477324,0.8969374396870755,0.9028711321381787,0.9381617471864316,1.0,0.9629543715167532,0.9401561393692143,0.9120594981706327,0.8499044091360273,0.7607244984378843,0.4184053442757106,0.40775533335969477,0.3905770692869851
82,0.8938311746270622,0.9020651847910509,0.9086079498162659,0.9190868051219614,0.9629543715167532,1.0,0.9617804400824896,0.9193266239010591,0.8544575566409542,0.7847202350044933,0.4547929458723463,0.4471263989181334,0.4335844266460274
79,0.9056328603236999,0.9138240941296709,0.9189515107908655,0.9158555033878372,0.9401561393692143,0.9617804400824896,1.0,0.9341762953587551,0.881896468079552,0.8251944770769777,0.5318624345854367,0.5291348361193909,0.5123480161941785
76,0.8887776441492801,0.8962675334854913,0.9004011092489109,0.8842694759173901,0.9120594981706327,0.9193266239010591,0.9341762953587551,1.0,0.9116959048141098,0.7872886276013411,0.49254812351080507,0.4813885510808584,0.4656750410624752
73,0.8813938307347954,0.8808169681566087,0.8855111104793665,0.8476954178934046,0.8499044091360273,0.8544575566409542,0.881896468079552,0.9116959048141098,1.0,0.8108870583761434,0.5586433484239264,0.5811419625782295,0.5697845864601141
70,0.7902560930532816,0.793412252442621,0.796135527297559,0.7674816235728763,0.7607244984378843,0.7847202350044933,0.8251944770769777,0.7872886276013411,0.8108870583761434,1.0,0.5900554218637339,0.5763956388561463,0.5604785407328318
67,0.5845073963413864,0.5656660806189283,0.5796054390004661,0.5222790936912761,0.4184053442757106,0.4547929458723463,0.5318624345854367,0.49254812351080507,0.5586433484239264,0.5900554218637339,1.0,0.8900069039158909,0.8558464329437893
64,0.5955076524875881,0.5790052127629292,0.5943901687967204,0.5259020073534059,0.40775533335969477,0.4471263989181334,0.5291348361193909,0.4813885510808584,0.5811419625782295,0.5763956388561463,0.8900069039158909,1.0,0.9634009646402748
61,0.5759578404842136,0.5570394088305979,0.5719678780854491,0.5045084497124429,0.3905770692869851,0.4335844266460274,0.5123480161941785,0.4656750410624752,0.5697845864601141,0.5604785407328318,0.8558464329437893,0.9634009646402748,1.0
