,97,94,91,88,85,82,79,76,73,70,67,64,61
97,1.0,0.9784422356540071,0.955967740894009,0.9037103725270642,0.8864698201534605,0.89487009821463,0.8904852428863809,0.890310207837916,0.8859727810702585,0.7725457067722492,0.6090734593151975,0.5899757159808587,0.5995226128377064
94,0.9784422356540071,1.0,0.9729125871693329,0.9228748795592663,0.9047138628428587,0.9108334805328754,0.9032877878372192,0.9020257713849862,0.8957191389313635,0.7807369669212257,0.5679272171878905,0.5551635833500647,0.563080751486386
91,0.955967740894009,0.9729125871693329,1.0,0.9388457232861498,0.9295732579133917,0.9304828800156154,0.9161069302795338,0.9077955491309719,0.8904956030467699,0.7830504602475363,0.534559111080602,0.5281302387626842,0.5153671665814376
88,0.9037103725270642,0.9228748795592663,0.9388457232861498,1.0,0.9642192621278795,0.9430938706636842,0.9219253779837131,0.904328721256616,0.8747739003430373,0.7628578287602695,0.47383895824368133,0.471324038504413,0.44000883177136546
85,0.8864698201534605,0.9047138628428587,0.9295732579133917,0.9642192621278795,1.0,0.9703616903751047,0.9448363314782645,0.9046894661379802,0.8612922077578504,0.7620771177820493,0.43010750366447037,0.4329234251543502,0.3896779558358164
82,0.89487009821463,0.9108334805328754,0.9304828800156154,0.9430938706636842,0.9703616903751047,1.0,0.9585195031672613,0.9126476406698161,0.8698857847859378,0.78097177344387,0.44777598122105183,0.44274429342774246,0.4124865657242586
79,0.8904852428863809,0.9032877878372192,0.9161069302795338,0.9219253779837131,0.9448363314782645,0.9585195031672613,1.0,0.9213708416382765,0.8684835098360463,0.7888082138964683,0.4921672865048558,0.4740973106091401,0.43817066439558927
76,0.890310207837916,0.9020257713849862,0.9077955491309719,0.904328721256616,0.9046894661379802,0.9126476406698161,0.9213708416382765,1.0,0.9142415485959627,0.7637967120410732,0.4983241500175059,0.47865654865670704,0.48368337801741984
73,0.8859727810702585,0.8957191389313635,0.8904956030467699,0.8747739003430373,0.8612922077578504,0.8698857847859378,0.8684835098360463,0.9142415485959627,1.0,0.8198377499871239,0.5385933381385608,0.5357526599115016,0.5479780736788403
70,0.7725457067722492,0.7807369669212257,0.7830504602475363,0.7628578287602695,0.7620771177820493,0.78097177344387,0.7888082138964683,0.7637967120410732,0.8198377499871239,1.0,0.5392865337000855,0.5299396333076721,0.5155058513889855
67,0.6090734593151975,0.5679272171878905,0.534559111080602,0.47383895824368133,0.43010750366447037,0.44777598122105183,0.4921672865048558,0.4983241500175059,0.5385933381385608,0.5392865337000855,1.0,0.8649295366454345,0.837928232560825
64,0.5899757159808587,0.5551635833500647,0.5281302387626842,0.471324038504413,0.4329234251543502,0.44274429342774246,0.4740973106091401,0.47865654865670704,0.5357526599115016,0.5299396333076721,0.8649295366454345,1.0,0.9017745204856428
61,0.5995226128377064,0.563080751486386,0.5153671665814376,0.44000883177136546,0.3896779558358164,0.4124865657242586,0.43817066439558927,0.48368337801741984,0.5479780736788403,0.5155058513889855,0.837928232560825,0.9017745204856428,1.0
