,97,94,91,88,85,82,79,76,73,70,67,64,61
97,1.0,0.960076294292591,0.8770705097869436,0.8436338206928112,0.7705945067579297,0.7520996586997684,0.7101384912904457,0.6905052630412127,0.620730147561806,0.33704481482331505,0.1917472637966655,0.1681457336989536,0.16201181122963593
94,0.960076294292591,1.0,0.9275060830461851,0.8972926597612408,0.8316286067536661,0.8136615878270816,0.7696063224337406,0.7442301205891617,0.671598847467475,0.37802145456334346,0.21287549814381398,0.18790331138714603,0.18113824170040585
91,0.8770705097869436,0.9275060830461851,1.0,0.9719278847676479,0.9268326272630494,0.9076299754482076,0.8612134186407885,0.8279613076523277,0.7480153512109287,0.4335924135421978,0.2437965228262338,0.217334729387756,0.20966835919852006
88,0.8436338206928112,0.8972926597612408,0.9719278847676479,1.0,0.9600464852768733,0.9408669437625404,0.8932929153253294,0.8675128869103654,0.7852752944917517,0.4669116006578493,0.2648213441936924,0.23858926752479773,0.23027540334516972
85,0.7705945067579297,0.8316286067536661,0.9268326272630494,0.9600464852768733,1.0,0.979979394409851,0.9337599280273697,0.8984099784852874,0.8100324437828001,0.4913721483938804,0.2755472863186977,0.2506171608326273,0.24178089686550344
82,0.7520996586997684,0.8136615878270816,0.9076299754482076,0.9408669437625404,0.979979394409851,1.0,0.9568574051442464,0.9197741422807277,0.8322079834528916,0.5234256595250988,0.28875631225237763,0.2681009262961005,0.2585982176477813
79,0.7101384912904457,0.7696063224337406,0.8612134186407885,0.8932929153253294,0.9337599280273697,0.9568574051442464,1.0,0.9492412737189868,0.8673341712458411,0.5772164556027776,0.3444633680977495,0.32378774591848813,0.3117102884044813
76,0.6905052630412127,0.7442301205891617,0.8279613076523277,0.8675128869103654,0.8984099784852874,0.9197741422807277,0.9492412737189868,1.0,0.9205907265625708,0.6105297827160724,0.3672280126352824,0.3438539706415073,0.3311143912530796
73,0.620730147561806,0.671598847467475,0.7480153512109287,0.7852752944917517,0.8100324437828001,0.8322079834528916,0.8673341712458411,0.9205907265625708,1.0,0.6488143234022404,0.38113001658853424,0.3531720166261425,0.3384667927024674
70,0.33704481482331505,0.37802145456334346,0.4335924135421978,0.4669116006578493,0.4913721483938804,0.5234256595250988,0.5772164556027776,0.6105297827160724,0.6488143234022404,1.0,0.6222768841746353,0.6044437401103523,0.5820126372134518
67,0.1917472637966655,0.21287549814381398,0.2437965228262338,0.2648213441936924,0.2755472863186977,0.28875631225237763,0.3444633680977495,0.3672280126352824,0.38113001658853424,0.6222768841746353,1.0,0.9666273568948389,0.9272980710957437
64,0.1681457336989536,0.18790331138714603,0.217334729387756,0.23858926752479773,0.2506171608326273,0.2681009262961005,0.32378774591848813,0.3438539706415073,0.3531720166261425,0.6044437401103523,0.9666273568948389,1.0,0.960041346903442
61,0.16201181122963593,0.18113824170040585,0.20966835919852006,0.23027540334516972,0.24178089686550344,0.2585982176477813,0.3117102884044813,0.3311143912530796,0.3384667927024674,0.5820126372134518,0.9272980710957437,0.960041346903442,1.0
